,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
22744,28124,28133,32230,ITA1,2014,s,US Sassuolo,Italy,left,16893,Antonio Floro Flores,31,Italy,striker,Genoa CFC,Italy,0,2500000,False,True,True,False,943424,ITA1
22747,28127,28136,32233,ITA1,2014,s,US Sassuolo,Italy,left,22186,Davide Biondini,31,Italy,midfielder,Genoa CFC,Italy,0,1800000,False,True,True,False,1005998,ITA1
22884,28298,28307,32448,RUS,2014,w,Spartak Moscow,Russia,left,77003,Tino Costa,29,Argentina,midfielder,Genoa CFC,Italy,700000,7000000,False,True,False,False,1163762,ITA1
22885,28299,28308,32449,ITA1,2014,w,US Sassuolo,Italy,left,64793,Leonardo Pavoletti,26,Italy,striker,Genoa CFC,Italy,500000,2100000,False,True,False,False,1184195,ITA1
22886,28300,28309,32450,ITA1,2014,w,FC Inter,Italy,left,230552,Diego Laxalt,21,Uruguay,defender,Genoa CFC,Italy,500000,3000000,False,True,False,False,1184172,ITA1
22887,28301,28310,32451,ITA1,2014,w,AS Roma,Italy,left,5825,Marco Borriello,32,Italy,striker,Genoa CFC,Italy,0,4500000,True,False,False,False,1185801,ITA1
22888,28302,28311,32452,SPA2,2014,w,Real Valladolid CF,Spain,left,149540,Zakarya Bergdich,26,Morocco,defender,Genoa CFC,Italy,0,1500000,False,True,False,False,1186255,ITA1
22889,28303,28312,32453,BEL,2014,w,KV Kortrijk,Belgium,left,111061,Alassane També,23,Mali,defender,Genoa CFC,Italy,0,600000,False,False,False,False,1185137,ITA1
22890,28304,28313,32454,ITA1,2014,w,US Sassuolo,Italy,left,84921,Lorenzo Ariaudo,25,Italy,defender,Genoa CFC,Italy,0,1000000,False,True,False,False,1184192,ITA1
22891,28305,28314,32455,ITA1,2014,w,AC Milan,Italy,left,157501,M'Baye Niang,20,Senegal,striker,Genoa CFC,Italy,0,4000000,False,True,False,False,1178279,ITA1
29463,41966,41976,49920,ITA2,2014,s,Bari,Italy,left,78506,Diego Polenta,22,Uruguay,defender,Genoa CFC,Italy,0,1400000,False,True,True,False,943641,ITA1
29464,41967,41977,49921,ITA2,2014,s,Bari,Italy,left,37889,Enis Nadarevic,26,Austria,striker,Genoa CFC,Italy,0,800000,False,True,True,False,1012068,ITA1
29566,42516,42529,50664,ITA2,2014,s,Spezia Calcio,Italy,left,83891,Felipe Seymour,26,Chile,midfielder,Genoa CFC,Italy,0,900000,False,True,True,False,943505,ITA1
29582,42666,42679,50870,ITA2,2014,s,Vicenza Calcio,Italy,left,167853,Alberto Marchiori,21,Italy,defender,Genoa CFC,Italy,0,100000,False,True,True,False,939000,ITA1
31158,54401,54414,66764,ITA3,2014,s,SSD Monza 1912,Italy,left,45529,Said Ahmed Said,21,Italy,striker,Genoa CFC,Italy,0,250000,False,True,True,False,993610,ITA1
31194,54702,54715,67176,ITA3,2014,s,Venezia,Italy,left,63254,Nicola Pasini,23,Italy,defender,Genoa CFC,Italy,0,250000,False,True,True,False,923223,ITA1
31218,54905,54918,67456,ITA3,2014,w,Venezia,Italy,left,147558,Lukas Zima,21,Czech Republic,goalkeeper,Genoa CFC,Italy,0,100000,False,True,True,False,1091817,ITA1
32127,64205,64221,81130,ITA3,2014,s,AC Reggiana 1919,Italy,left,147558,Lukas Zima,20,Czech Republic,goalkeeper,Genoa CFC,Italy,0,100000,False,True,True,False,1001056,ITA1
32166,64419,64435,81476,ITA3,2014,w,US Pistoiese 1921,Italy,left,63254,Nicola Pasini,23,Italy,defender,Genoa CFC,Italy,0,250000,False,True,True,False,1086348,ITA1
47241,88823,88849,113148,POR1,2014,s,SC Braga,Portugal,left,34159,Eduardo,31,Portugal,goalkeeper,Genoa CFC,Italy,0,850000,False,True,True,False,902630,ITA1
56255,101765,101796,145,ITA3,2014,s,Benevento Calcio,Italy,left,130375,Andrea Doninelli,23,Italy,midfielder,Genoa CFC,Italy,0,200000,False,True,True,False,2219100,ITA1
56280,101907,101938,395,ITA3,2014,s,US Lecce,Italy,left,140189,Kévin Vinetot,26,France,defender,Genoa CFC,Italy,0,400000,False,True,True,False,923203,ITA1
56285,102029,102061,592,ITA3,2014,s,ACR Messina,Italy,left,199787,Daniele Buongiorno,20,Italy,striker,Genoa CFC,Italy,0,50000,False,True,True,False,954873,ITA1
56286,102030,102062,593,ITA3,2014,s,ACR Messina,Italy,left,199799,Daniele Siciliano,20,Italy,midfielder,Genoa CFC,Italy,0,25000,False,True,True,False,954859,ITA1
56296,102091,102123,719,ITA3,2014,s,Reggina Calcio,Italy,left,88712,Rodney Strasser,24,Sierra Leone,midfielder,Genoa CFC,Italy,0,500000,False,True,True,False,935845,ITA1
56311,102268,102300,1041,ITA3,2014,w,Lupa Roma FC,Italy,left,248651,Luca Tagliavacche,20,Italy,midfielder,Genoa CFC,Italy,0,25000,False,True,True,False,1088716,ITA1
13152,16279,16286,18088,SPA1,2015,s,Sevilla FC,Spain,left,172181,Diogo Figueiras,24,Portugal,defender,Genoa CFC,Italy,0,3500000,False,True,False,False,1281625,ITA1
13491,16666,16673,18552,SPA1,2015,w,Atlético de Madrid,Spain,left,21748,Alessio Cerci,28,Italy,striker,Genoa CFC,Italy,0,8500000,False,True,False,False,1415566,ITA1
23264,28725,28734,32947,ITA1,2015,s,ACF Fiorentina,Italy,left,34239,Aleandro Rosi,28,Italy,defender,Genoa CFC,Italy,0,800000,False,True,True,False,1186392,ITA1
23299,28761,28770,32990,ITA2,2015,s,AC Cesena,Italy,left,138584,Luka Krajnc,20,Slovenia,defender,Genoa CFC,Italy,5000000,1400000,False,False,False,False,1287424,ITA1
23300,28762,28771,32991,ITA1,2015,s,FC Inter,Italy,left,257127,Michael Ventre,19,Italy,striker,Genoa CFC,Italy,3500000,100000,False,False,False,False,1268694,ITA1
23301,28763,28772,32992,ITA1,2015,s,US Sassuolo,Italy,left,64793,Leonardo Pavoletti,26,Italy,striker,Genoa CFC,Italy,3000000,2100000,False,False,False,False,1270761,ITA1
23302,28764,28773,32993,POR1,2015,s,Sporting CP,Portugal,left,27471,Diego Capel,27,Spain,striker,Genoa CFC,Italy,1300000,3500000,False,False,False,False,1321362,ITA1
23303,28765,28774,32994,RUS,2015,s,Zenit St. Petersburg,Russia,left,55854,Cristian Ansaldi,28,Argentina,defender,Genoa CFC,Italy,650000,9000000,False,True,False,False,1547192,ITA1
23304,28766,28775,32995,FRA1,2015,s,FC Nantes,France,left,183494,Issa Cissokho,30,Senegal,defender,Genoa CFC,Italy,500000,2000000,False,False,False,False,1292820,ITA1
23305,28767,28776,32996,ITA1,2015,s,Palermo,Italy,left,75127,Ezequiel Muñoz,24,Argentina,defender,Genoa CFC,Italy,0,4500000,True,False,False,False,1291674,ITA1
23306,28768,28777,32997,ITA1,2015,s,Palermo,Italy,left,42744,Samir Ujkani,27,Kosovo,goalkeeper,Genoa CFC,Italy,0,1000000,True,False,False,False,1291638,ITA1
23307,28770,28779,32999,TUR,2015,s,Galatasaray A.S.,Turkey,left,12563,Goran Pandev,31,North Macedonia,striker,Genoa CFC,Italy,0,8500000,True,False,False,False,1280303,ITA1
23308,28771,28780,33000,FRA1,2015,s,FC Nantes,France,left,36293,Serge Gakpé,28,Togo,striker,Genoa CFC,Italy,0,2500000,True,False,False,False,1188991,ITA1
23309,28773,28782,33002,ENG2,2015,s,Manchester City U21,England,left,224088,Olivier Ntcham,19,Cameroon,midfielder,Genoa CFC,Italy,0,500000,False,True,False,False,1305231,ITA1
23510,29013,29022,33283,ITA1,2015,s,AC Milan,Italy,left,45565,Luca Antonelli,28,Italy,defender,Genoa CFC,Italy,0,7500000,False,True,True,False,1185619,ITA1
23596,29125,29134,33415,ITA1,2015,s,Hellas Verona,Italy,left,62415,Panagiotis Tachtsidis,24,Greece,midfielder,Genoa CFC,Italy,0,3000000,False,True,True,False,1089558,ITA1
23602,29131,29140,33421,ITA1,2015,s,Hellas Verona,Italy,left,39831,Leandro Greco,28,Italy,midfielder,Genoa CFC,Italy,0,3000000,False,True,True,False,1167777,ITA1
23632,29196,29205,33491,ITA1,2015,s,Chievo Verona,Italy,left,128931,Giannis Fetfatzidis,24,Greece,striker,Genoa CFC,Italy,0,4000000,False,True,True,False,1184043,ITA1
23633,29197,29206,33492,ITA1,2015,s,Chievo Verona,Italy,left,99327,Isaac Cofie,23,Ghana,midfielder,Genoa CFC,Italy,0,2000000,False,True,True,False,1120424,ITA1
23753,29373,29382,33714,ITA1,2015,s,Bologna FC 1909,Italy,left,163489,Riccardo Improta,21,Italy,striker,Genoa CFC,Italy,0,1100000,False,True,True,False,1122649,ITA1
23784,29407,29416,33762,ITA1,2015,s,Carpi FC 1909,Italy,left,63254,Nicola Pasini,24,Italy,defender,Genoa CFC,Italy,0,250000,False,True,True,False,1182978,ITA1
23803,29428,29437,33790,ITA1,2015,s,Frosinone Calcio,Italy,left,6721,Mario Santana,33,Argentina,striker,Genoa CFC,Italy,0,400000,False,True,True,False,1186177,ITA1
23845,29471,29480,33835,ITA1,2015,w,AS Roma,Italy,left,59340,Iago Falque,25,Spain,striker,Genoa CFC,Italy,0,4000000,False,True,True,False,1274239,ITA1
23883,29511,29520,33882,ITA2,2015,w,Delfino Pescara 1936,Italy,left,197745,Riccardo Fiamozzi,22,Italy,defender,Genoa CFC,Italy,1200000,450000,False,False,False,False,1424549,ITA1
23884,29512,29521,33883,ITA1,2015,w,Palermo,Italy,left,22210,Luca Rigoni,31,Italy,midfielder,Genoa CFC,Italy,500000,5500000,False,False,False,False,1396155,ITA1
23885,29513,29522,33884,GER1,2015,w,FC Augsburg,Germany,left,50303,Tim Matavz,27,Slovenia,striker,Genoa CFC,Italy,500000,1500000,False,True,False,False,1425336,ITA1
23886,29514,29523,33885,BRA,2015,w,Sport Club Internacional,Brazil,left,294576,Bruno Gomes,19,Brazil,striker,Genoa CFC,Italy,400000,500000,False,True,False,False,1396546,ITA1
23887,29515,29524,33886,ITA2,2015,w,Salernitana,Italy,left,354725,David Milinkovic,21,France,striker,Genoa CFC,Italy,150000,100000,False,False,False,False,1421469,ITA1
23888,29516,29525,33887,URU,2015,w,Club Nacional,Uruguay,left,214247,Sebastián Gorga,21,Uruguay,defender,Genoa CFC,Italy,0,750000,False,False,False,False,1523990,ITA1
23889,29517,29526,33888,ITA1,2015,w,Udinese Calcio,Italy,left,114340,Gabriel Silva,24,Brazil,defender,Genoa CFC,Italy,0,3800000,False,True,False,False,1424547,ITA1
23890,29518,29527,33890,ITA1,2015,w,AC Milan,Italy,left,111961,Suso,22,Spain,striker,Genoa CFC,Italy,0,3300000,False,True,False,False,1396153,ITA1
29663,43110,43123,51484,ITA2,2015,s,Bari,Italy,left,88685,Antonio Donnarumma,24,Italy,goalkeeper,Genoa CFC,Italy,0,600000,False,True,True,False,1095705,ITA1
29718,43359,43372,51824,ITA2,2015,s,AS Livorno,Italy,left,88712,Rodney Strasser,25,Sierra Leone,midfielder,Genoa CFC,Italy,0,300000,False,True,True,False,1186319,ITA1
29786,43702,43715,52267,ITA2,2015,s,Trapani Calcio,Italy,left,37889,Enis Nadarevic,27,Austria,striker,Genoa CFC,Italy,0,900000,False,True,True,False,1090468,ITA1
29797,43765,43778,52358,ITA2,2015,s,Vicenza Calcio,Italy,left,102470,Antonino Ragusa,25,Italy,striker,Genoa CFC,Italy,0,1500000,False,True,True,False,1129549,ITA1
29799,43767,43780,52360,ITA2,2015,s,Vicenza Calcio,Italy,left,241326,Moro Alhassan,21,Ghana,midfielder,Genoa CFC,Italy,0,150000,False,True,True,False,1125862,ITA1
29850,44005,44018,52686,ITA2,2015,w,Delfino Pescara 1936,Italy,left,308279,Rolando Mandragora,18,Italy,midfielder,Genoa CFC,Italy,0,800000,False,True,True,False,1299387,ITA1
31243,55173,55186,67793,ITA3,2015,s,AC Mantova,Italy,left,260781,Francesco Todisco,19,Italy,defender,Genoa CFC,Italy,0,75000,False,True,True,False,1092745,ITA1
31244,55174,55187,67794,ITA3,2015,s,AC Mantova,Italy,left,167853,Alberto Marchiori,22,Italy,defender,Genoa CFC,Italy,0,75000,False,True,True,False,1092743,ITA1
31245,55176,55189,67798,ITA3,2015,s,AC Mantova,Italy,left,147558,Lukas Zima,21,Czech Republic,goalkeeper,Genoa CFC,Italy,0,100000,False,True,True,False,1176571,ITA1
56364,102940,102972,2182,ITA3,2015,w,ASD Lupa Castelli Romani,Italy,left,88712,Rodney Strasser,25,Sierra Leone,midfielder,Genoa CFC,Italy,0,300000,False,True,True,False,1572637,ITA1
14001,17229,17236,19234,SPA1,2016,s,Valencia CF,Spain,left,110309,Lucas Orbán,27,Argentina,defender,Genoa CFC,Italy,0,3000000,True,False,False,False,1588609,ITA1
24022,29708,29717,34136,ITA1,2016,s,Atalanta BC,Italy,left,38824,Davide Brivio,28,Italy,defender,Genoa CFC,Italy,4000000,1300000,False,False,False,False,1588196,ITA1
24038,29756,29765,34184,ITA1,2016,s,Atalanta BC,Italy,left,36293,Serge Gakpé,29,Togo,striker,Genoa CFC,Italy,0,2500000,False,True,True,False,1417874,ITA1
24120,29852,29861,34285,ITA1,2016,s,Chievo Verona,Italy,left,168944,Nikola Ninkovic,21,Serbia,midfielder,Genoa CFC,Italy,1500000,1000000,False,False,False,False,1559019,ITA1
24173,29933,29942,34367,ITA1,2016,s,FC Crotone,Italy,left,199947,Davide Voltan,21,Italy,midfielder,Genoa CFC,Italy,0,75000,False,False,False,False,1521774,ITA1
24259,30026,30035,34473,ITA1,2016,s,FC Inter,Italy,left,230552,Diego Laxalt,23,Uruguay,defender,Genoa CFC,Italy,5800000,5500000,False,False,False,False,1492847,ITA1
24260,30027,30036,34474,ARG,2016,s,CA River Plate,Argentina,left,282388,Giovanni Simeone,21,Argentina,striker,Genoa CFC,Italy,5100000,8000000,False,False,False,False,1574164,ITA1
24261,30028,30037,34475,RUS,2016,s,Zenit St. Petersburg,Russia,left,55854,Cristian Ansaldi,29,Argentina,defender,Genoa CFC,Italy,4000000,6000000,False,False,False,False,1553532,ITA1
24262,30029,30038,34477,ITA2,2016,s,US Avellino 1912,Italy,left,199927,Davide Biraschi,22,Italy,defender,Genoa CFC,Italy,1600000,400000,False,False,False,False,1587560,ITA1
24263,30030,30039,34479,ITA2,2016,s,AC Cesena,Italy,left,84845,Francesco Renzetti,28,Italy,defender,Genoa CFC,Italy,1200000,900000,False,False,False,False,1520202,ITA1
24264,30031,30040,34480,ITA1,2016,s,SS Lazio,Italy,left,30782,Santiago Gentiletti,31,Argentina,defender,Genoa CFC,Italy,500000,1000000,False,False,False,False,1542885,ITA1
24265,30032,30041,34481,ITAJ,2016,s,Latina Juniores,Italy,left,272537,Bartosz Wolski,19,Poland,midfielder,Genoa CFC,Italy,0,75000,True,False,False,False,1587810,ITA1
24266,30033,30042,34482,ITA4,2016,s,AD Valdinievole Montecatini,Italy,left,409553,Franco Ferrari,21,Italy,striker,Genoa CFC,Italy,0,100000,True,False,False,False,1589175,ITA1
24267,30034,30043,34484,UKR,2016,s,Dynamo Kyiv,Ukraine,left,43848,Miguel Veloso,30,Portugal,midfielder,Genoa CFC,Italy,0,7500000,True,False,False,False,1508839,ITA1
24268,30036,30045,34487,ITAJ,2016,s,Cavese Berretti,Italy,left,462232,Antonio Notaroberto,18,Italy,defender,Genoa CFC,Italy,0,0,False,False,False,False,1602278,ITA1
24269,30037,30046,34488,ITA1,2016,s,Udinese Calcio,Italy,left,169052,Edenilson,26,Brazil,midfielder,Genoa CFC,Italy,0,2500000,False,True,False,False,1588462,ITA1
24270,30039,30048,34490,ITAJ,2016,s,Genoa Primavera,Italy,left,313477,Paolo Ghiglione,19,Italy,midfielder,Genoa CFC,Italy,0,150000,False,False,False,False,2661783,ITA1
24577,30411,30420,34942,ITA1,2016,s,AS Roma,Italy,left,54984,Diego Perotti,27,Argentina,striker,Genoa CFC,Italy,0,12000000,False,True,True,False,1424774,ITA1
24726,30576,30585,35168,ITA1,2016,w,Atalanta BC,Italy,left,6160,Mauricio Pinilla,32,Chile,striker,Genoa CFC,Italy,0,1000000,False,True,False,False,1665269,ITA1
24754,30625,30634,35218,ITA1,2016,w,FC Crotone,Italy,left,28855,Raffaele Palladino,32,Italy,striker,Genoa CFC,Italy,250000,400000,False,False,False,False,1691112,ITA1
24774,30648,30657,35244,ITA2,2016,w,Brescia Calcio,Italy,left,240415,Leonardo Morosini,21,Italy,striker,Genoa CFC,Italy,2500000,2200000,False,False,False,False,1664183,ITA1
24775,30649,30658,35245,ITA2,2016,w,SPAL 2013,Italy,left,199941,Andrea Beghetto,22,Italy,defender,Genoa CFC,Italy,350000,600000,False,False,False,False,1664058,ITA1
24776,30650,30659,35246,ITA1,2016,w,Palermo,Italy,left,158810,Oscar Hiljemark,24,Sweden,midfielder,Genoa CFC,Italy,300000,3800000,False,True,False,False,1686504,ITA1
24777,30651,30660,35248,ITA2,2016,w,Ternana Calcio,Italy,left,356144,Simone Tascone,19,Italy,midfielder,Genoa CFC,Italy,100000,100000,False,False,False,False,1692156,ITA1
24778,30652,30661,35249,ITA3,2016,w,Calcio Como,Italy,left,37598,Rubinho,34,Brazil,goalkeeper,Genoa CFC,Italy,0,75000,True,False,False,False,1675791,ITA1
24779,30654,30663,35252,ITA1,2016,w,SS Lazio,Italy,left,199733,Danilo Cataldi,22,Italy,midfielder,Genoa CFC,Italy,0,7000000,False,True,False,False,1673296,ITA1
29892,44208,44221,52958,ITA2,2016,s,Bari,Italy,left,183494,Issa Cissokho,31,Senegal,defender,Genoa CFC,Italy,0,400000,False,True,True,False,1419746,ITA1
29915,44373,44386,53173,ITA2,2016,s,AC Cesena,Italy,left,163489,Riccardo Improta,22,Italy,striker,Genoa CFC,Italy,0,900000,False,True,True,False,1291679,ITA1
29928,44429,44442,53240,ITA2,2016,s,Frosinone Calcio,Italy,left,34239,Aleandro Rosi,29,Italy,defender,Genoa CFC,Italy,0,800000,False,True,True,False,1285467,ITA1
29952,44515,44528,53359,ITA2,2016,s,US Latina Calcio,Italy,left,42744,Samir Ujkani,27,Kosovo,goalkeeper,Genoa CFC,Italy,0,1000000,False,True,True,False,1402871,ITA1
30004,44871,44884,53836,ITA2,2016,s,Vicenza Calcio,Italy,left,160357,Mario Sampirisi,23,Italy,defender,Genoa CFC,Italy,0,900000,False,True,True,False,1130286,ITA1
30027,45001,45014,54006,ITA2,2016,w,AC Cesena,Italy,left,272537,Bartosz Wolski,19,Poland,midfielder,Genoa CFC,Italy,0,75000,False,True,True,False,1589149,ITA1
31295,55616,55629,68410,ITA3,2016,s,Carrarese Calcio 1908,Italy,left,241326,Moro Alhassan,22,Ghana,midfielder,Genoa CFC,Italy,0,125000,False,True,True,False,1332699,ITA1
31340,55938,55951,68844,ITA3,2016,s,AC Prato,Italy,left,234884,Giacomo Lucarini,21,Italy,defender,Genoa CFC,Italy,0,50000,False,True,True,False,1425774,ITA1
32275,65463,65481,83044,ITA3,2016,s,AC Mantova,Italy,left,244175,Marco Albertoni,20,Italy,goalkeeper,Genoa CFC,Italy,0,50000,False,True,True,False,1293714,ITA1
56381,103133,103166,2503,ITA3,2016,s,Cosenza Calcio,Italy,left,257127,Michael Ventre,20,Italy,striker,Genoa CFC,Italy,0,75000,False,True,True,False,1296225,ITA1
25066,31025,31034,35662,ITA1,2017,s,Chievo Verona,Italy,left,51186,Nicolás Spolli,34,Argentina,defender,Genoa CFC,Italy,0,400000,True,False,False,False,1829211,ITA1
25079,31062,31071,35699,ITA1,2017,s,Chievo Verona,Italy,left,36293,Serge Gakpé,30,Togo,striker,Genoa CFC,Italy,0,900000,False,True,True,False,1691800,ITA1
25115,31099,31108,35737,ITA1,2017,s,FC Crotone,Italy,left,34239,Aleandro Rosi,30,Italy,defender,Genoa CFC,Italy,0,1000000,False,True,True,False,1579534,ITA1
25164,31151,31160,35795,BRA,2017,s,São Paulo Futebol Clube,Brazil,left,230058,Ricardo Centurión,24,Argentina,striker,Genoa CFC,Italy,3800000,4500000,False,False,False,False,1865704,ITA1
25165,31152,31161,35796,ITA2,2017,s,Palermo,Italy,left,158810,Oscar Hiljemark,25,Sweden,midfielder,Genoa CFC,Italy,2500000,3500000,False,False,False,False,1686506,ITA1
25166,31153,31162,35797,POL,2017,s,Wisla Kraków,Poland,left,160471,Petar Brlek,23,Croatia,midfielder,Genoa CFC,Italy,2200000,800000,False,False,False,False,1893236,ITA1
25167,31154,31163,35798,ITA1,2017,s,Torino FC,Italy,left,60128,Luca Rossettini,32,Italy,defender,Genoa CFC,Italy,2000000,2500000,False,False,False,False,1884852,ITA1
25168,31155,31164,35799,ARG,2017,s,CA Banfield,Argentina,left,402581,Thomas Rodríguez,21,Chile,striker,Genoa CFC,Italy,600000,500000,False,False,False,False,1848068,ITA1
25169,31156,31165,35800,ITA2,2017,s,US Avellino 1912,Italy,left,342472,Stephane Omeonga,21,Belgium,midfielder,Genoa CFC,Italy,600000,500000,False,False,False,False,1875629,ITA1
25170,31157,31166,35801,ITA1,2017,s,AC Milan,Italy,left,130394,Gianluca Lapadula,27,Peru,striker,Genoa CFC,Italy,250000,8000000,False,True,False,False,1840788,ITA1
25171,31158,31167,35802,ITA2,2017,s,Spezia Calcio,Italy,left,60567,Francesco Migliore,29,Italy,defender,Genoa CFC,Italy,0,1400000,True,False,False,False,1883401,ITA1
25172,31159,31168,35803,ITA2,2017,s,Novara Calcio 1908,Italy,left,67639,Andrey Galabinov,28,Bulgaria,striker,Genoa CFC,Italy,0,1500000,True,False,False,False,1825135,ITA1
25173,31160,31169,35806,ITA1,2017,s,US Sassuolo,Italy,left,198086,Federico Ricci,23,Italy,striker,Genoa CFC,Italy,0,3500000,False,True,False,False,1900242,ITA1
25174,31161,31170,35807,ITA1,2017,s,AS Roma,Italy,left,44059,Ervin Zukanovic,30,Bosnia-Herzegovina,defender,Genoa CFC,Italy,0,3500000,False,True,False,False,1831710,ITA1
25175,31162,31171,35808,ITA1,2017,s,AC Milan,Italy,left,99227,Andrea Bertolacci,26,Italy,midfielder,Genoa CFC,Italy,0,10000000,False,True,False,False,1837754,ITA1
25176,31163,31172,35809,ITAJ,2017,s,Genoa Primavera,Italy,left,340260,Raúl Asencio,19,Spain,striker,Genoa CFC,Italy,0,250000,False,False,False,False,2212390,ITA1
25177,31165,31174,35811,ITAJ,2017,s,Genoa Primavera,Italy,left,364133,Pietro Pellegri,16,Italy,striker,Genoa CFC,Italy,0,8000000,False,False,False,False,1911815,ITA1
25508,31542,31551,36302,ITA1,2017,s,SPAL 2013,Italy,left,313477,Paolo Ghiglione,20,Italy,midfielder,Genoa CFC,Italy,0,300000,False,True,True,False,1519483,ITA1
25622,31699,31708,36493,ITA1,2017,w,Hellas Verona,Italy,left,140757,Daniel Bessa,25,Italy,midfielder,Genoa CFC,Italy,900000,3500000,False,True,False,False,2023144,ITA1
25623,31700,31709,36494,POR1,2017,w,Sporting CP,Portugal,left,193830,Iuri Medeiros,23,Portugal,striker,Genoa CFC,Italy,670000,5000000,False,True,False,False,2013721,ITA1
25624,31701,31710,36495,MOR,2017,w,Raja Club Athletic,Morocco,left,235412,Jawad El Yamiq,25,Morocco,defender,Genoa CFC,Italy,650000,900000,False,False,False,False,2023402,ITA1
25625,31703,31712,36497,ITAJ,2017,w,Genoa Primavera,Italy,left,459661,Eddie Salcedo,16,Italy,striker,Genoa CFC,Italy,0,2000000,False,False,False,False,2049504,ITA1
30099,45460,45473,54603,ITA2,2017,s,AC Cesena,Italy,left,84845,Francesco Renzetti,29,Italy,defender,Genoa CFC,Italy,0,700000,False,True,True,False,1588672,ITA1
30116,45601,45614,54790,ITA2,2017,s,Foggia Calcio,Italy,left,354725,David Milinkovic,23,France,striker,Genoa CFC,Italy,0,250000,False,True,True,False,1901221,ITA1
